scopus id
8915864100
36476181700
57205281411
57190133174
25960703000
7007017954
36095612600
7103181665
14008177600
7403536339
7403956407
57193550851
26640992400
57191869663
24402894300
55722482400
56126639600
55473334000
9244337000
57207282214
7408121466
55851329900
7404777137
57193058020
55419135100
10338991100
16641977700
55428779700
35483676600
13005227000
56428604000
13005656200
35177516500
8331337100
7402963480
55841212800
55487826100
7202802357
57211167348
34881804800
8942058200
56122865500
56027394700
6603041275
57188992645
57195248165
36152811100
57203132503
55820171900
54998223500
55928141900
16316244700
57205722835
55793254400
7402076682
35797016600
55804211500
56162761000
57195404000
57207486977
55740781100
24778511600
13606057000
7403677235
14831266400
56814034600
55585925100
35096407000
22957710400
35074224400
43261241100
7409875726
55742930400
57201849592
57208817213
56296322200
57054548700
7403061980
55916366800
8986588400
34770344200
56810366400
35109382900
57191719780
57191717308
24483676600
56562270100
56896665200
33067745400
54389256600
39361826000
38961574200
56342859100
57208742244
7409321180
56163274100
15826413600
23397120200
57169169400
54399892700
57007270300
56525621700
37026424300
57200141067
50561743100
55862478200
20436337300
54580990500
34770107800
56962906900
57030750800
57199881051
24081003200
56223507100
57013668000
37104441600
37049022800
8958394800
7004550869
7005248780
7103120444
15925424500
57199798588
6603616833
57188755133
25653876700
56900097000
56906377700
55645739400
14009024200
7404851538
57192251028
57209307549
7501488786
55491207900
55203048100
37960916500
56949449700
55689977500
36068352800
8948633800
25723482300
52563961700
57190757748
56160537300
55808035000
56545195100
23396964900
55737501400
55734834500
56813050600
42661737700
36142032300
55964482800
56813150900
36013956100
57203597112
57221452780
57189098812
55943831500
7601402085
55905158200
8608800400
57199705071
12646091900
7407088439
56151272300
55716114900
57199710783
7201473118
7404081145
14826668700
56727839600
8586349000
8852966100
57209697532
35812266500
23397738200
13605166500
25031673800
6602434341
57202582333
7404103488
55569327700
8961079600
8914056700
7102939640
35520173400
15837922300
37091464800
57203293138
55907612900
36806600800
49661915500
10839224300
55007810700
10839224300
15036137900
34768828500
15036137900
57203047808
7408067057
55722185900
56419061800
57191671365
55717011900
57194785438
57189465678
16647378100
56712255700
7401868573
16480823800
6507604444
35303195300
7401783816
35208975800
26431120800
7103027750
55724682300
36662954000
23036836100
14054781200
22837001100
55663194100
35243710500
37016844000
25625420700
6701791158
13106072200
57202729016
35575439600
24475915600
8249638600
25635043500
57218802958
55646199000
7404036142
7101663786
7101807369
55127425300
57192589276
7102397274
37011820600
